lon,lat,nitrogen,phosphorus,potassium,ph,soil_type,timestamp,id,name,nepaliName,province,ecoZone,avgRainfallMm,solarRadiationKwh,baseSoilPh,laborRateNprPerDay,description
87.383,26.7471,0.09,45.61,164.08,6.2,Fluvial non calcareous,2025-07-23 02:41:18.895122,morang,Morang,मोरङ,Koshi Province,Terai,2050,5.2,6.8,720,Major industrial and agricultural Terai district with extensive rice fields.
87.178,26.7521,0.09,24.41,89.27,6.32,Fluvial non calcareous,2025-07-23 02:41:19.674993,sunsari,Sunsari,सुनसरी,Koshi Province,Terai,1980,5.3,7.0,700,Koshi river basin district rich in fertile alluvial soil and sugarcane.
87.173,26.7571,0.09,29.97,121.12,6.31,Fluvial non calcareous,2025-07-23 02:41:21.267177,sunsari,Sunsari,सुनसरी,Koshi Province,Terai,1980,5.3,7.0,700,Koshi river basin district rich in fertile alluvial soil and sugarcane.
87.168,26.7621,0.09,24.71,84.45,6.32,Fluvial non calcareous,2025-07-23 02:41:22.875537,sunsari,Sunsari,सुनसरी,Koshi Province,Terai,1980,5.3,7.0,700,Koshi river basin district rich in fertile alluvial soil and sugarcane.
87.163,26.7671,0.08,24.49,85.98,6.57,Fluvial non calcareous,2025-07-23 02:41:24.663875,sunsari,Sunsari,सुनसरी,Koshi Province,Terai,1980,5.3,7.0,700,Koshi river basin district rich in fertile alluvial soil and sugarcane.
87.403,26.7671,0.11,80.79,186.9,6.45,"Fluvial, calcareous",2025-07-23 02:41:25.511288,morang,Morang,मोरङ,Koshi Province,Terai,2050,5.2,6.8,720,Major industrial and agricultural Terai district with extensive rice fields.
87.158,26.7721,0.08,23.36,81.06,6.51,Fluvial non calcareous,2025-07-23 02:41:26.375767,sunsari,Sunsari,सुनसरी,Koshi Province,Terai,1980,5.3,7.0,700,Koshi river basin district rich in fertile alluvial soil and sugarcane.
87.408,26.7721,0.13,89.45,216.8,6.5,"Fluvial, calcareous",2025-07-23 02:41:27.273968,morang,Morang,मोरङ,Koshi Province,Terai,2050,5.2,6.8,720,Major industrial and agricultural Terai district with extensive rice fields.
87.148,26.7821,0.09,28.72,94.72,6.3,Fluvial non calcareous,2025-07-23 02:41:29.790480,sunsari,Sunsari,सुनसरी,Koshi Province,Terai,1980,5.3,7.0,700,Koshi river basin district rich in fertile alluvial soil and sugarcane.
87.143,26.7871,0.08,24.2,87.8,6.38,Fluvial non calcareous,2025-07-23 02:41:31.636974,sunsari,Sunsari,सुनसरी,Koshi Province,Terai,1980,5.3,7.0,700,Koshi river basin district rich in fertile alluvial soil and sugarcane.
87.423,26.7871,0.15,111.03,416.76,6.25,"Sandstone, greywacke, arkose",2025-07-23 02:41:32.548516,morang,Morang,मोरङ,Koshi Province,Terai,2050,5.2,6.8,720,Major industrial and agricultural Terai district with extensive rice fields.
87.123,26.8071,0.08,36.5,184.25,6.19,"Fluvial, calcareous",2025-07-23 02:41:38.554499,udayapur,Udayapur,उदयपुर,Koshi Province,Terai,1850,5.2,6.6,710,Inner Terai district with fertile river valleys and Sal timber forests.
87.298,26.9621,0.12,65.53,460.54,6.36,"slate, phyllite",2025-07-23 02:41:45.564379,dhankuta,Dhankuta,धनकुटा,Koshi Province,Hill,1620,4.9,6.2,780,Hill station regional center with commercial vegetable and tea production.
87.263,26.9571,0.15,82.03,464.99,6.31,"slate, phyllite",2025-07-23 02:41:46.539438,dhankuta,Dhankuta,धनकुटा,Koshi Province,Hill,1620,4.9,6.2,780,Hill station regional center with commercial vegetable and tea production.
87.308,26.9521,0.13,63.28,486.41,6.29,"slate, phyllite",2025-07-23 02:41:49.316679,dhankuta,Dhankuta,धनकुटा,Koshi Province,Hill,1620,4.9,6.2,780,Hill station regional center with commercial vegetable and tea production.
87.253,26.9471,0.17,92.51,464.97,6.35,"slate, phyllite",2025-07-23 02:41:50.219260,dhankuta,Dhankuta,धनकुटा,Koshi Province,Hill,1620,4.9,6.2,780,Hill station regional center with commercial vegetable and tea production.
87.313,26.9471,0.14,117.28,417.46,6.23,"slate, phyllite",2025-07-23 02:41:51.215073,dhankuta,Dhankuta,धनकुटा,Koshi Province,Hill,1620,4.9,6.2,780,Hill station regional center with commercial vegetable and tea production.
86.125,27.4267,0.19,91.22,337.13,5.78,"slate, phyllite",2025-07-23 02:41:13.216777,ramechhap,Ramechhap,रामेछाप,Bagmati Province,Hill,1350,5.1,6.4,750,"Sun Kosi river basin with dry hill farming, junar citrus, and coffee."
85.87,27.4317,0.13,66.96,285.26,6.29,Quartzite,2025-07-23 02:41:14.023457,ramechhap,Ramechhap,रामेछाप,Bagmati Province,Hill,1350,5.1,6.4,750,"Sun Kosi river basin with dry hill farming, junar citrus, and coffee."
85.865,27.4367,0.13,77.76,340.0,6.29,Quartzite,2025-07-23 02:41:15.703951,ramechhap,Ramechhap,रामेछाप,Bagmati Province,Hill,1350,5.1,6.4,750,"Sun Kosi river basin with dry hill farming, junar citrus, and coffee."
85.86,27.4417,0.13,59.11,308.5,6.35,Quartzite,2025-07-23 02:41:17.292913,ramechhap,Ramechhap,रामेछाप,Bagmati Province,Hill,1350,5.1,6.4,750,"Sun Kosi river basin with dry hill farming, junar citrus, and coffee."
86.14,27.4417,0.19,89.69,328.76,5.58,Quartzite,2025-07-23 02:41:18.080027,ramechhap,Ramechhap,रामेछाप,Bagmati Province,Hill,1350,5.1,6.4,750,"Sun Kosi river basin with dry hill farming, junar citrus, and coffee."
86.145,27.4467,0.19,77.23,310.22,5.6,Quartzite,2025-07-23 02:41:19.646749,ramechhap,Ramechhap,रामेछाप,Bagmati Province,Hill,1350,5.1,6.4,750,"Sun Kosi river basin with dry hill farming, junar citrus, and coffee."
85.85,27.4517,0.12,76.57,322.47,6.33,Quartzite,2025-07-23 02:41:20.474367,ramechhap,Ramechhap,रामेछाप,Bagmati Province,Hill,1350,5.1,6.4,750,"Sun Kosi river basin with dry hill farming, junar citrus, and coffee."
85.845,27.4567,0.13,80.94,315.92,6.24,Quartzite,2025-07-23 02:41:22.038794,ramechhap,Ramechhap,रामेछाप,Bagmati Province,Hill,1350,5.1,6.4,750,"Sun Kosi river basin with dry hill farming, junar citrus, and coffee."
85.84,27.4617,0.13,66.34,286.17,6.16,Quartzite,2025-07-23 02:41:23.723580,ramechhap,Ramechhap,रामेछाप,Bagmati Province,Hill,1350,5.1,6.4,750,"Sun Kosi river basin with dry hill farming, junar citrus, and coffee."
86.0,27.6317,0.19,72.08,227.33,5.36,Quartzite,2025-07-23 02:41:25.440296,dolakha,Dolakha,दोलखा,Bagmati Province,Mountain,1850,5.5,5.9,850,Hydro-energy powerhouse with high alpine potato and cardamom farming.
86.005,27.6267,0.18,81.01,229.08,5.38,Quartzite,2025-07-23 02:41:27.141097,dolakha,Dolakha,दोलखा,Bagmati Province,Mountain,1850,5.5,5.9,850,Hydro-energy powerhouse with high alpine potato and cardamom farming.
85.985,27.6167,0.19,71.53,245.94,5.48,"Gneiss, migmatite",2025-07-23 02:41:29.628420,dolakha,Dolakha,दोलखा,Bagmati Province,Mountain,1850,5.5,5.9,850,Hydro-energy powerhouse with high alpine potato and cardamom farming.
85.98,27.6117,0.19,69.05,213.61,5.5,"Gneiss, migmatite",2025-07-23 02:41:31.465888,dolakha,Dolakha,दोलखा,Bagmati Province,Mountain,1850,5.5,5.9,850,Hydro-energy powerhouse with high alpine potato and cardamom farming.
86.02,27.6117,0.2,57.53,214.14,5.45,"slate, phyllite",2025-07-23 02:41:32.419375,dolakha,Dolakha,दोलखा,Bagmati Province,Mountain,1850,5.5,5.9,850,Hydro-energy powerhouse with high alpine potato and cardamom farming.
85.975,27.6067,0.21,74.05,222.06,5.52,"Gneiss, migmatite",2025-07-23 02:41:33.320012,dolakha,Dolakha,दोलखा,Bagmati Province,Mountain,1850,5.5,5.9,850,Hydro-energy powerhouse with high alpine potato and cardamom farming.
85.97,27.6017,0.22,97.37,270.78,5.54,"Gneiss, migmatite",2025-07-23 02:41:34.918104,dolakha,Dolakha,दोलखा,Bagmati Province,Mountain,1850,5.5,5.9,850,Hydro-energy powerhouse with high alpine potato and cardamom farming.
86.055,27.5767,0.17,58.53,230.78,5.33,"slate, phyllite",2025-07-23 02:41:44.588343,dolakha,Dolakha,दोलखा,Bagmati Province,Mountain,1850,5.5,5.9,850,Hydro-energy powerhouse with high alpine potato and cardamom farming.
85.925,27.5567,0.21,111.35,322.94,5.72,"Gneiss, migmatite",2025-07-23 02:41:51.073260,ramechhap,Ramechhap,रामेछाप,Bagmati Province,Hill,1350,5.1,6.4,750,"Sun Kosi river basin with dry hill farming, junar citrus, and coffee."
86.075,27.5567,0.14,116.83,231.57,5.65,Fluvial non calcareous,2025-07-23 02:41:51.996182,dolakha,Dolakha,दोलखा,Bagmati Province,Mountain,1850,5.5,5.9,850,Hydro-energy powerhouse with high alpine potato and cardamom farming.
86.08,27.5517,0.14,84.63,214.58,5.57,Fluvial non calcareous,2025-07-23 02:41:53.852963,dolakha,Dolakha,दोलखा,Bagmati Province,Mountain,1850,5.5,5.9,850,Hydro-energy powerhouse with high alpine potato and cardamom farming.
85.817,26.6304,0.06,47.87,95.21,6.37,Fluvial non calcareous,2025-07-23 02:41:33.411056,mahottari,Mahottari,महोत्तरी,Madhesh Province,Terai,1350,5.5,7.2,650,"Fertile Terai plain with sugarcane, mango groves, and paddy fields."
85.807,26.6404,0.08,42.74,96.08,6.63,Fluvial non calcareous,2025-07-23 02:41:35.037412,mahottari,Mahottari,महोत्तरी,Madhesh Province,Terai,1350,5.5,7.2,650,"Fertile Terai plain with sugarcane, mango groves, and paddy fields."
85.802,26.6454,0.07,51.07,122.07,6.33,Fluvial non calcareous,2025-07-23 02:41:35.865423,mahottari,Mahottari,महोत्तरी,Madhesh Province,Terai,1350,5.5,7.2,650,"Fertile Terai plain with sugarcane, mango groves, and paddy fields."
85.792,26.6554,0.08,50.86,99.96,6.45,Fluvial non calcareous,2025-07-23 02:41:37.707320,mahottari,Mahottari,महोत्तरी,Madhesh Province,Terai,1350,5.5,7.2,650,"Fertile Terai plain with sugarcane, mango groves, and paddy fields."
85.782,26.6654,0.06,50.28,86.07,6.61,Fluvial non calcareous,2025-07-23 02:41:40.577119,mahottari,Mahottari,महोत्तरी,Madhesh Province,Terai,1350,5.5,7.2,650,"Fertile Terai plain with sugarcane, mango groves, and paddy fields."
86.062,26.6654,0.06,51.82,115.64,6.64,Fluvial non calcareous,2025-07-23 02:41:41.459191,dhanusha,Dhanusa,धनुषा,Madhesh Province,Terai,1410,5.5,7.3,660,Cultural heartland with intensive irrigated agriculture and fish ponds.
85.777,26.6704,0.07,50.69,92.88,6.65,Fluvial non calcareous,2025-07-23 02:41:42.341204,mahottari,Mahottari,महोत्तरी,Madhesh Province,Terai,1350,5.5,7.2,650,"Fertile Terai plain with sugarcane, mango groves, and paddy fields."
86.067,26.6704,0.07,48.93,116.59,6.46,Fluvial non calcareous,2025-07-23 02:41:43.196193,dhanusha,Dhanusa,धनुषा,Madhesh Province,Terai,1410,5.5,7.3,660,Cultural heartland with intensive irrigated agriculture and fish ponds.
85.772,26.6754,0.08,62.76,84.12,6.68,Fluvial non calcareous,2025-07-23 02:41:44.059640,mahottari,Mahottari,महोत्तरी,Madhesh Province,Terai,1350,5.5,7.2,650,"Fertile Terai plain with sugarcane, mango groves, and paddy fields."
86.072,26.6754,0.07,47.99,115.41,6.55,Fluvial non calcareous,2025-07-23 02:41:44.938913,dhanusha,Dhanusa,धनुषा,Madhesh Province,Terai,1410,5.5,7.3,660,Cultural heartland with intensive irrigated agriculture and fish ponds.
85.767,26.6804,0.07,53.65,89.55,6.75,Fluvial non calcareous,2025-07-23 02:41:45.890867,mahottari,Mahottari,महोत्तरी,Madhesh Province,Terai,1350,5.5,7.2,650,"Fertile Terai plain with sugarcane, mango groves, and paddy fields."
86.077,26.6804,0.07,45.58,111.6,6.63,Fluvial non calcareous,2025-07-23 02:41:47.103850,dhanusha,Dhanusa,धनुषा,Madhesh Province,Terai,1410,5.5,7.3,660,Cultural heartland with intensive irrigated agriculture and fish ponds.
85.762,26.6854,0.07,67.29,89.53,6.71,Fluvial non calcareous,2025-07-23 02:41:47.742445,mahottari,Mahottari,महोत्तरी,Madhesh Province,Terai,1350,5.5,7.2,650,"Fertile Terai plain with sugarcane, mango groves, and paddy fields."
86.082,26.6854,0.08,47.4,140.62,6.63,Fluvial non calcareous,2025-07-23 02:41:48.712371,dhanusha,Dhanusa,धनुषा,Madhesh Province,Terai,1410,5.5,7.3,660,Cultural heartland with intensive irrigated agriculture and fish ponds.
85.757,26.6904,0.06,71.31,87.78,6.92,Fluvial non calcareous,2025-07-23 02:41:49.636770,mahottari,Mahottari,महोत्तरी,Madhesh Province,Terai,1350,5.5,7.2,650,"Fertile Terai plain with sugarcane, mango groves, and paddy fields."
86.087,26.6904,0.08,43.58,133.49,6.53,Fluvial non calcareous,2025-07-23 02:41:50.651557,dhanusha,Dhanusa,धनुषा,Madhesh Province,Terai,1410,5.5,7.3,660,Cultural heartland with intensive irrigated agriculture and fish ponds.
85.752,26.6954,0.06,76.57,85.4,6.91,Fluvial non calcareous,2025-07-23 02:41:51.603582,mahottari,Mahottari,महोत्तरी,Madhesh Province,Terai,1350,5.5,7.2,650,"Fertile Terai plain with sugarcane, mango groves, and paddy fields."
86.092,26.6954,0.08,43.98,126.09,6.51,Fluvial non calcareous,2025-07-23 02:41:52.552189,dhanusha,Dhanusa,धनुषा,Madhesh Province,Terai,1410,5.5,7.3,660,Cultural heartland with intensive irrigated agriculture and fish ponds.
85.747,26.7004,0.05,69.86,76.95,6.94,Fluvial non calcareous,2025-07-23 02:41:53.516766,mahottari,Mahottari,महोत्तरी,Madhesh Province,Terai,1350,5.5,7.2,650,"Fertile Terai plain with sugarcane, mango groves, and paddy fields."
86.097,26.7004,0.08,40.81,126.71,6.5,Fluvial non calcareous,2025-07-23 02:41:54.446380,dhanusha,Dhanusa,धनुषा,Madhesh Province,Terai,1410,5.5,7.3,660,Cultural heartland with intensive irrigated agriculture and fish ponds.
85.4717,27.26,0.09,77.63,179.2,4.95,"Sandstone, greywacke, arkose",2025-07-23 02:41:01.440187,makwanpur,Makwanpur,मकवानपुर,Bagmati Province,Hill,1800,5.0,6.4,760,Hetauda valley with commercial vegetable corridors and Sal wood forests.
85.4767,27.255,0.09,63.69,165.89,5.29,"Sandstone, greywacke, arkose",2025-07-23 02:41:03.071341,makwanpur,Makwanpur,मकवानपुर,Bagmati Province,Hill,1800,5.0,6.4,760,Hetauda valley with commercial vegetable corridors and Sal wood forests.
85.4817,27.25,0.09,60.05,166.98,5.18,"Sandstone, greywacke, arkose",2025-07-23 02:41:04.710985,makwanpur,Makwanpur,मकवानपुर,Bagmati Province,Hill,1800,5.0,6.4,760,Hetauda valley with commercial vegetable corridors and Sal wood forests.
85.4967,27.235,0.1,65.3,188.68,5.0,"Colluvial, calcareous",2025-07-23 02:41:09.496502,sindhuli,Sindhuli,सिन्धुली,Bagmati Province,Hill,1650,5.1,6.5,730,Famous for Junar (sweet orange) orchards and Churia hill forestry.
85.5017,27.23,0.09,59.06,177.6,5.26,"Colluvial, calcareous",2025-07-23 02:41:11.074046,sindhuli,Sindhuli,सिन्धुली,Bagmati Province,Hill,1650,5.1,6.5,730,Famous for Junar (sweet orange) orchards and Churia hill forestry.
85.4167,26.98,0.09,53.66,118.0,7.38,Fluvial non calcareous,2025-07-23 02:41:38.393930,sarlahi,Sarlahi,सर्लाही,Madhesh Province,Terai,1520,5.3,7.0,670,Nepal largest sugarcane producer and major winter crop cultivator.
85.4117,26.985,0.09,59.48,148.02,7.13,Fluvial non calcareous,2025-07-23 02:41:39.345247,sarlahi,Sarlahi,सर्लाही,Madhesh Province,Terai,1520,5.3,7.0,670,Nepal largest sugarcane producer and major winter crop cultivator.
85.4217,26.985,0.1,58.3,148.32,7.16,Fluvial non calcareous,2025-07-23 02:41:40.290601,sarlahi,Sarlahi,सर्लाही,Madhesh Province,Terai,1520,5.3,7.0,670,Nepal largest sugarcane producer and major winter crop cultivator.
85.4067,26.99,0.09,56.96,128.9,7.2,"Fluvial, calcareous",2025-07-23 02:41:41.183717,sarlahi,Sarlahi,सर्लाही,Madhesh Province,Terai,1520,5.3,7.0,670,Nepal largest sugarcane producer and major winter crop cultivator.
85.4267,26.99,0.1,48.02,164.99,7.02,Fluvial non calcareous,2025-07-23 02:41:42.079109,sarlahi,Sarlahi,सर्लाही,Madhesh Province,Terai,1520,5.3,7.0,670,Nepal largest sugarcane producer and major winter crop cultivator.
85.4017,26.995,0.09,55.44,121.12,7.19,"Fluvial, calcareous",2025-07-23 02:41:42.940890,rautahat,Rautahat,रौतहट,Madhesh Province,Terai,1560,5.3,6.9,660,Densely populated agricultural Terai zone irrigated by Bagmati river.
85.4317,26.995,0.1,48.14,164.98,6.98,Fluvial non calcareous,2025-07-23 02:41:43.814086,sarlahi,Sarlahi,सर्लाही,Madhesh Province,Terai,1520,5.3,7.0,670,Nepal largest sugarcane producer and major winter crop cultivator.
85.3967,27.0,0.1,55.62,177.66,7.0,"Fluvial, calcareous",2025-07-23 02:41:44.691628,rautahat,Rautahat,रौतहट,Madhesh Province,Terai,1560,5.3,6.9,660,Densely populated agricultural Terai zone irrigated by Bagmati river.
85.4367,27.0,0.1,49.05,175.24,6.97,Fluvial non calcareous,2025-07-23 02:41:45.641306,sarlahi,Sarlahi,सर्लाही,Madhesh Province,Terai,1520,5.3,7.0,670,Nepal largest sugarcane producer and major winter crop cultivator.
85.4417,27.005,0.1,48.09,191.6,7.0,Fluvial non calcareous,2025-07-23 02:41:47.394849,sarlahi,Sarlahi,सर्लाही,Madhesh Province,Terai,1520,5.3,7.0,670,Nepal largest sugarcane producer and major winter crop cultivator.
85.4467,27.01,0.1,46.96,195.92,6.93,Fluvial non calcareous,2025-07-23 02:41:49.330060,sarlahi,Sarlahi,सर्लाही,Madhesh Province,Terai,1520,5.3,7.0,670,Nepal largest sugarcane producer and major winter crop cultivator.
85.4517,27.015,0.1,44.88,200.97,7.01,Fluvial non calcareous,2025-07-23 02:41:51.191466,sarlahi,Sarlahi,सर्लाही,Madhesh Province,Terai,1520,5.3,7.0,670,Nepal largest sugarcane producer and major winter crop cultivator.
85.4567,27.02,0.09,43.52,217.19,6.98,Fluvial non calcareous,2025-07-23 02:41:53.094717,sarlahi,Sarlahi,सर्लाही,Madhesh Province,Terai,1520,5.3,7.0,670,Nepal largest sugarcane producer and major winter crop cultivator.
85.3717,27.025,0.09,49.35,131.54,7.19,Fluvial non calcareous,2025-07-23 02:41:54.007433,rautahat,Rautahat,रौतहट,Madhesh Province,Terai,1560,5.3,6.9,660,Densely populated agricultural Terai zone irrigated by Bagmati river.
85.4617,27.025,0.1,54.55,234.5,6.89,Fluvial non calcareous,2025-07-23 02:41:54.903478,sarlahi,Sarlahi,सर्लाही,Madhesh Province,Terai,1520,5.3,7.0,670,Nepal largest sugarcane producer and major winter crop cultivator.
85.2317,26.895,0.14,28.38,101.63,6.4,Fluvial non calcareous,2025-07-23 02:41:36.869625,rautahat,Rautahat,रौतहट,Madhesh Province,Terai,1560,5.3,6.9,660,Densely populated agricultural Terai zone irrigated by Bagmati river.
85.0967,26.9,0.09,52.57,115.04,6.88,Fluvial non calcareous,2025-07-23 02:41:37.771020,bara,Bara,बारा,Madhesh Province,Terai,1650,5.2,6.8,680,Grain belt and agro-industrial district with high winter wheat yields.
85.2367,26.9,0.13,51.84,162.99,6.5,Fluvial non calcareous,2025-07-23 02:41:38.781645,rautahat,Rautahat,रौतहट,Madhesh Province,Terai,1560,5.3,6.9,660,Densely populated agricultural Terai zone irrigated by Bagmati river.
85.0917,26.905,0.09,55.29,97.2,6.69,Fluvial non calcareous,2025-07-23 02:41:39.714488,bara,Bara,बारा,Madhesh Province,Terai,1650,5.2,6.8,680,Grain belt and agro-industrial district with high winter wheat yields.
85.0867,26.91,0.08,75.78,110.64,6.38,Fluvial non calcareous,2025-07-23 02:41:41.523450,bara,Bara,बारा,Madhesh Province,Terai,1650,5.2,6.8,680,Grain belt and agro-industrial district with high winter wheat yields.
85.2467,26.91,0.12,35.77,108.32,6.66,"Fluvial, calcareous",2025-07-23 02:41:42.404003,rautahat,Rautahat,रौतहट,Madhesh Province,Terai,1560,5.3,6.9,660,Densely populated agricultural Terai zone irrigated by Bagmati river.
85.0817,26.915,0.09,84.69,110.42,6.31,Fluvial non calcareous,2025-07-23 02:41:43.241169,bara,Bara,बारा,Madhesh Province,Terai,1650,5.2,6.8,680,Grain belt and agro-industrial district with high winter wheat yields.
85.2517,26.915,0.11,50.77,132.33,6.9,"Fluvial, calcareous",2025-07-23 02:41:44.113975,rautahat,Rautahat,रौतहट,Madhesh Province,Terai,1560,5.3,6.9,660,Densely populated agricultural Terai zone irrigated by Bagmati river.
85.0767,26.92,0.1,69.06,81.64,6.18,Fluvial non calcareous,2025-07-23 02:41:45.014899,bara,Bara,बारा,Madhesh Province,Terai,1650,5.2,6.8,680,Grain belt and agro-industrial district with high winter wheat yields.
85.2567,26.92,0.11,38.44,106.78,7.05,"Fluvial, calcareous",2025-07-23 02:41:46.000145,rautahat,Rautahat,रौतहट,Madhesh Province,Terai,1560,5.3,6.9,660,Densely populated agricultural Terai zone irrigated by Bagmati river.
85.0717,26.925,0.1,55.12,95.59,6.15,Fluvial non calcareous,2025-07-23 02:41:47.106429,bara,Bara,बारा,Madhesh Province,Terai,1650,5.2,6.8,680,Grain belt and agro-industrial district with high winter wheat yields.
85.2617,26.925,0.11,46.29,115.67,7.11,Fluvial non calcareous,2025-07-23 02:41:47.850809,rautahat,Rautahat,रौतहट,Madhesh Province,Terai,1560,5.3,6.9,660,Densely populated agricultural Terai zone irrigated by Bagmati river.
85.0667,26.93,0.11,56.04,91.21,6.15,Fluvial non calcareous,2025-07-23 02:41:48.823175,bara,Bara,बारा,Madhesh Province,Terai,1650,5.2,6.8,680,Grain belt and agro-industrial district with high winter wheat yields.
85.2667,26.93,0.1,31.96,104.92,7.14,Fluvial non calcareous,2025-07-23 02:41:49.709148,rautahat,Rautahat,रौतहट,Madhesh Province,Terai,1560,5.3,6.9,660,Densely populated agricultural Terai zone irrigated by Bagmati river.
85.0617,26.935,0.1,65.11,104.94,6.26,Fluvial non calcareous,2025-07-23 02:41:50.717578,bara,Bara,बारा,Madhesh Province,Terai,1650,5.2,6.8,680,Grain belt and agro-industrial district with high winter wheat yields.
85.2717,26.935,0.1,38.63,110.97,7.31,Fluvial non calcareous,2025-07-23 02:41:51.656569,rautahat,Rautahat,रौतहट,Madhesh Province,Terai,1560,5.3,6.9,660,Densely populated agricultural Terai zone irrigated by Bagmati river.
85.0567,26.94,0.11,58.84,106.29,6.3,Fluvial non calcareous,2025-07-23 02:41:52.627695,bara,Bara,बारा,Madhesh Province,Terai,1650,5.2,6.8,680,Grain belt and agro-industrial district with high winter wheat yields.
85.2767,26.94,0.09,38.12,105.1,7.49,Fluvial non calcareous,2025-07-23 02:41:53.583857,rautahat,Rautahat,रौतहट,Madhesh Province,Terai,1560,5.3,6.9,660,Densely populated agricultural Terai zone irrigated by Bagmati river.
85.0517,26.945,0.13,57.55,114.05,6.66,Fluvial non calcareous,2025-07-23 02:41:54.499626,bara,Bara,बारा,Madhesh Province,Terai,1650,5.2,6.8,680,Grain belt and agro-industrial district with high winter wheat yields.
85.2817,26.945,0.1,35.83,143.45,7.49,Fluvial non calcareous,2025-07-23 02:41:55.405466,rautahat,Rautahat,रौतहट,Madhesh Province,Terai,1560,5.3,6.9,660,Densely populated agricultural Terai zone irrigated by Bagmati river.
85.87,27.3317,0.13,58.47,298.74,5.71,Quartzite,2025-07-23 02:41:08.111777,sindhuli,Sindhuli,सिन्धुली,Bagmati Province,Hill,1650,5.1,6.5,730,Famous for Junar (sweet orange) orchards and Churia hill forestry.
86.13,27.3317,0.16,85.84,353.92,5.91,Quartzite,2025-07-23 02:41:08.950082,ramechhap,Ramechhap,रामेछाप,Bagmati Province,Hill,1350,5.1,6.4,750,"Sun Kosi river basin with dry hill farming, junar citrus, and coffee."
85.865,27.3367,0.13,66.4,322.33,5.7,Quartzite,2025-07-23 02:41:09.799386,sindhuli,Sindhuli,सिन्धुली,Bagmati Province,Hill,1650,5.1,6.5,730,Famous for Junar (sweet orange) orchards and Churia hill forestry.
86.16,27.3617,0.16,108.54,345.13,5.9,Quartzite,2025-07-23 02:41:18.498161,ramechhap,Ramechhap,रामेछाप,Bagmati Province,Hill,1350,5.1,6.4,750,"Sun Kosi river basin with dry hill farming, junar citrus, and coffee."
86.0,27.5317,0.19,83.38,290.02,5.44,Quartzite,2025-07-23 02:41:19.255359,dolakha,Dolakha,दोलखा,Bagmati Province,Mountain,1850,5.5,5.9,850,Hydro-energy powerhouse with high alpine potato and cardamom farming.
86.005,27.5267,0.16,86.9,238.08,5.54,Quartzite,2025-07-23 02:41:20.903129,dolakha,Dolakha,दोलखा,Bagmati Province,Mountain,1850,5.5,5.9,850,Hydro-energy powerhouse with high alpine potato and cardamom farming.
85.985,27.5167,0.17,96.69,271.09,5.63,Quartzite,2025-07-23 02:41:23.349299,ramechhap,Ramechhap,रामेछाप,Bagmati Province,Hill,1350,5.1,6.4,750,"Sun Kosi river basin with dry hill farming, junar citrus, and coffee."
86.015,27.5167,0.17,100.48,241.8,5.5,"slate, phyllite",2025-07-23 02:41:24.249917,dolakha,Dolakha,दोलखा,Bagmati Province,Mountain,1850,5.5,5.9,850,Hydro-energy powerhouse with high alpine potato and cardamom farming.
86.02,27.5117,0.16,110.07,306.46,5.57,Quartzite,2025-07-23 02:41:25.996242,dolakha,Dolakha,दोलखा,Bagmati Province,Mountain,1850,5.5,5.9,850,Hydro-energy powerhouse with high alpine potato and cardamom farming.
85.975,27.5067,0.16,80.63,288.9,5.72,Quartzite,2025-07-23 02:41:26.851666,ramechhap,Ramechhap,रामेछाप,Bagmati Province,Hill,1350,5.1,6.4,750,"Sun Kosi river basin with dry hill farming, junar citrus, and coffee."
86.025,27.5067,0.16,107.36,239.56,5.6,Quartzite,2025-07-23 02:41:27.748598,dolakha,Dolakha,दोलखा,Bagmati Province,Mountain,1850,5.5,5.9,850,Hydro-energy powerhouse with high alpine potato and cardamom farming.
85.965,27.4967,0.16,97.26,285.02,5.73,Quartzite,2025-07-23 02:41:30.268697,ramechhap,Ramechhap,रामेछाप,Bagmati Province,Hill,1350,5.1,6.4,750,"Sun Kosi river basin with dry hill farming, junar citrus, and coffee."
86.035,27.4967,0.15,70.84,226.27,5.57,Quartzite,2025-07-23 02:41:31.117049,ramechhap,Ramechhap,रामेछाप,Bagmati Province,Hill,1350,5.1,6.4,750,"Sun Kosi river basin with dry hill farming, junar citrus, and coffee."
85.955,27.4867,0.15,70.91,285.39,5.83,Quartzite,2025-07-23 02:41:33.839328,ramechhap,Ramechhap,रामेछाप,Bagmati Province,Hill,1350,5.1,6.4,750,"Sun Kosi river basin with dry hill farming, junar citrus, and coffee."
86.07,27.4617,0.15,85.35,288.25,5.69,Quartzite,2025-07-23 02:41:43.302934,ramechhap,Ramechhap,रामेछाप,Bagmati Province,Hill,1350,5.1,6.4,750,"Sun Kosi river basin with dry hill farming, junar citrus, and coffee."
86.085,27.4467,0.17,92.39,312.11,5.82,Quartzite,2025-07-23 02:41:48.605807,ramechhap,Ramechhap,रामेछाप,Bagmati Province,Hill,1350,5.1,6.4,750,"Sun Kosi river basin with dry hill farming, junar citrus, and coffee."
85.905,27.4367,0.13,66.06,293.74,6.27,Quartzite,2025-07-23 02:41:51.415409,ramechhap,Ramechhap,रामेछाप,Bagmati Province,Hill,1350,5.1,6.4,750,"Sun Kosi river basin with dry hill farming, junar citrus, and coffee."
